max_acc1_x,max_acc1_y,max_acc1_z,max_acc2_x,max_acc2_y,max_acc2_z,max_acc3_x,max_acc3_y,max_acc3_z,max_checksum,max_gyro1_x,max_gyro1_y,max_gyro1_z,max_gyro2_x,max_gyro2_y,max_gyro2_z,max_gyro3_x,max_gyro3_y,max_gyro3_z,mean_acc1_x,mean_acc1_y,mean_acc1_z,mean_acc2_x,mean_acc2_y,mean_acc2_z,mean_acc3_x,mean_acc3_y,mean_acc3_z,mean_checksum,mean_gyro1_x,mean_gyro1_y,mean_gyro1_z,mean_gyro2_x,mean_gyro2_y,mean_gyro2_z,mean_gyro3_x,mean_gyro3_y,mean_gyro3_z,min_acc1_x,min_acc1_y,min_acc1_z,min_acc2_x,min_acc2_y,min_acc2_z,min_acc3_x,min_acc3_y,min_acc3_z,min_checksum,min_gyro1_x,min_gyro1_y,min_gyro1_z,min_gyro2_x,min_gyro2_y,min_gyro2_z,min_gyro3_x,min_gyro3_y,min_gyro3_z,move,var_acc1_x,var_acc1_y,var_acc1_z,var_acc2_x,var_acc2_y,var_acc2_z,var_acc3_x,var_acc3_y,var_acc3_z,var_checksum,var_gyro1_x,var_gyro1_y,var_gyro1_z,var_gyro2_x,var_gyro2_y,var_gyro2_z,var_gyro3_x,var_gyro3_y,var_gyro3_z
15216,304,12560,16593,19531,32767,-10688,9188,5360,7,30149,19244,11117,-11540,6312,3940,15353,8674,6706,-8167.92,-10112.12,-918.56,-1328.95,-1427.295,2043.585,-15956.24,-1640.42,-1858.88,7.0,-1458.365,-251.72,-1080.84,-15005.74,2570.66,2104.6,-1810.35,-7.425,945.34,-31780,-26064,-5332,-17492,-31831,-28141,-31472,-17068,-7280,7,-25714,-12886,-11366,-20792,-1744,-308,-18759,-7671,-6149,Jamesbond,148299485.2598995,41203702.49809045,16168432.890854273,29202394.65075377,158554044.6411809,341038424.5455025,4520941.771256281,9305204.80763819,6574684.648844221,0.0,173301061.69022614,30608943.40864322,10729611.43155779,1647847.9722613066,2820133.1903517586,848923.296482412,76438848.75125629,9840100.918969847,8231732.406432161
15412,-3600,9116,16593,19531,32767,32767,12440,20908,7,30149,19244,11117,-11540,6312,8336,15353,7088,4534,-7844.58,-11618.5,-483.26,1994.725,-1933.535,-2780.82,-15847.185,-1787.8,-1209.08,7.0,-2856.32,-708.765,-525.195,-14910.04,2207.84,2469.86,-3504.81,592.225,628.87,-31780,-26064,-6464,-17492,-20619,-32768,-32768,-22736,-17796,7,-27434,-19625,-17249,-20496,-3372,228,-16026,-6720,-6149,Jamesbond,161075779.60160804,39247683.44723618,12551126.203417085,41470255.54711055,90458211.60680903,313069358.3091457,16317949.56861809,10559792.361809043,10928347.290050253,0.0,158071002.3392965,35842586.35153266,9124025.52459799,1296341.3853266332,3188986.3461306533,1536192.4627135678,67140428.7878392,5746317.532035176,5542978.817185929
15412,2524,9116,28289,19605,32767,32767,12440,20908,7,31021,15882,8471,-12224,7164,8336,20621,7088,4534,-4454.16,-11828.7,360.76,4617.145,-897.545,507.07,-15948.545,-1152.3,-530.82,7.0,1846.725,-101.055,-525.0,-14941.66,2799.94,2391.82,1536.595,-416.675,-539.905,-30660,-32768,-6464,-30200,-20619,-32768,-32768,-22736,-17796,7,-27434,-19625,-17249,-20496,-3372,-116,-16026,-7300,-7280,Jamesbond,159280509.240603,47187950.22110553,12378656.866733668,131107918.08439697,94640281.58590452,396304387.462412,16304821.374849247,15749447.386934673,11170828.18854271,0.0,268595618.1501256,42060834.87635679,13543093.04522613,1397136.607437186,4711509.302914573,2155618.459899497,161146145.00600502,9317095.878768845,13106276.327613063
12784,2524,9040,28289,19605,32767,-11292,7352,8868,7,31021,14317,8471,-12224,7164,5488,20621,2032,3669,-13183.92,-8915.74,-1059.7,4691.81,4248.245,8577.9,-15990.38,-600.04,-610.02,7.0,7894.015,1580.21,234.105,-15011.78,2240.66,2473.24,7806.32,-1836.8,-2163.065,-30660,-32768,-4992,-30200,-3802,-7203,-19756,-15080,-5124,7,-13749,-5883,-6329,-21228,-2308,-124,-14627,-7300,-7280,Jamesbond,70689471.99356784,32268907.59035176,4965309.899497488,193709144.01396984,27587818.236155782,149094677.42713568,1489143.0106532665,7036515.214472361,4753689.406633167,0.0,124120409.36158292,20186075.794874374,7070602.576859295,1591956.1322613065,7000892.265728644,1848494.2134673365,121105538.56040204,3972241.9095477387,11062409.035954775
7692,-1188,8660,17045,7432,10834,-11856,9356,7488,7,9175,5540,3373,-12528,6372,4916,19710,3890,6309,-14681.82,-9042.06,516.0,-895.69,-4729.145,-7092.325,-15845.94,-10.06,-921.04,7.0,-5715.1,-579.015,-1403.645,-15229.04,889.1,2216.12,-6025.075,513.66,1530.24,-25272,-22128,-4992,-26141,-29497,-32768,-19696,-4772,-5384,7,-30046,-12231,-9156,-21228,-2308,-1220,-17237,-3235,-5480,Jamesbond,44392447.48502513,21713725.101909548,12622871.477386935,177814506.33557788,113262483.78288944,146663511.165201,1253144.1169849248,5950752.478793971,5391800.48080402,0.0,99102884.51256283,15350634.4369598,6901422.41103015,1194558.9129648241,4996715.2462311555,1682152.8297487437,149567519.044598,2693004.5069346735,12523268.947135678
15404,-1948,8660,30120,24746,32767,-9656,9356,9816,7,30102,18264,6215,-13200,5840,4932,15349,6864,6309,-8799.24,-10855.96,858.82,-1867.31,-3289.495,-1688.33,-15958.48,-817.76,-451.38,7.0,-2364.01,448.46,-1591.19,-15080.02,2029.64,1860.44,-4909.235,279.925,1451.535,-32768,-24556,-6620,-26141,-29497,-32768,-27256,-25272,-5532,7,-30046,-12231,-9156,-19508,-2204,-1220,-17237,-7121,-6301,Jamesbond,178936023.37929645,35171239.71698492,14604335.887035176,141344411.12954774,173215291.50751257,381884389.9106533,3647836.069949749,14665725.530050252,6626907.3523618085,0.0,221381779.45718595,30548868.59135678,8937312.948643217,1130153.245829146,5473515.930050251,1424842.5792964825,133286280.11032665,9570631.597361809,12970514.84298995
15404,2128,5288,32767,24746,32767,-9656,5940,16624,7,30102,18264,7144,-12280,5840,7360,21408,6864,3376,-10293.2,-8190.84,-1119.72,7079.08,3331.835,6906.4,-15977.08,-1167.0,-221.28,7.0,6621.21,1185.96,512.02,-15071.2,1742.34,2329.02,7426.8,-469.77,-2521.8,-32768,-24556,-9592,-14615,-7697,-12548,-29720,-25272,-5532,7,-22563,-10541,-5792,-19508,-2812,-856,-13271,-7121,-8540,Jamesbond,155293653.06532663,27724440.054673366,6989654.272964824,106438779.87296483,52396325.716356784,152035064.3417085,4976289.722211055,11863328.763819095,7118011.298090452,0.0,110618669.9154774,19232549.65668342,5907782.873969849,1716881.2060301506,5353715.662713568,2108469.7081407034,68620975.53768845,9215959.072462311,9256598.502512563
-12300,2128,6976,32767,6316,5629,-10988,8760,16624,7,27760,5990,7144,-12280,4984,7360,21408,4331,6281,-16669.94,-7515.94,268.96,-417.08,-2625.44,-3986.83,-15990.34,127.3,-557.44,7.0,-689.665,645.585,-293.095,-15171.78,426.54,2854.18,-1291.525,632.98,99.23,-21776,-21100,-9592,-18038,-21291,-31019,-29720,-7188,-7092,7,-24028,-7756,-8617,-19160,-2812,168,-15630,-5136,-8540,Jamesbond,2817250.569246231,15384955.25266332,8816040.56120603,183108755.5513568,50113972.498894475,88951061.93075375,3162016.687839196,5463022.060301508,6676861.2727638185,0.0,83874957.38972361,4269397.902286432,7044657.021080403,1298710.0619095478,3315344.1089447234,1269874.6207035175,155486442.2807789,3222402.0397989945,18566604.298592966
16504,-2120,6976,7865,8943,32767,-10988,8760,6584,7,8822,9757,6937,-12536,5440,5312,7912,6220,6281,-5078.92,-9095.32,-386.54,-5962.42,-6617.515,-7456.385,-15978.36,-795.74,-684.98,7.0,-7718.855,-1958.96,-1472.93,-15210.18,1460.2,2172.2,-8479.44,1021.095,3240.45,-20932,-21100,-7296,-18038,-21847,-31019,-23680,-23188,-11712,7,-28156,-13197,-9336,-20152,-1800,-468,-15630,-6393,-1015,Jamesbond,174624655.87296483,24329513.02271357,13356465.395376885,61143525.631758794,62621955.919371866,187862086.12741205,2052391.4275376888,13787579.670753766,6641699.296080402,0.0,58444932.63716081,22935251.857688446,6555828.447336683,1396977.3342713567,3953600.281407035,1395594.4120603015,43554702.669748746,5347664.327613065,2811736.459798995
16504,-1772,5148,27629,22602,32767,-11648,8632,6584,7,27719,11950,6959,-12188,6792,5044,18004,6220,5285,-4840.06,-9761.9,-1865.28,4435.38,113.41,3155.355,-16037.12,-1346.04,-379.5,7.0,2619.615,-451.035,162.89,-14823.12,3474.72,2015.34,4600.4,-1001.84,-617.71,-32768,-26900,-7296,-13701,-21847,-29751,-23680,-23188,-11712,7,-28156,-13197,-9336,-20152,-1272,-468,-14933,-6393,-6871,Jamesbond,181829672.1169849,34629926.42211055,10245727.800603015,72256392.07597992,101748817.75065327,308650681.2552512,2188272.588542714,15923208.360201005,5675359.025125628,0.0,194719707.69525123,39889043.15957286,9932618.74160804,1593460.9302512563,4029206.956381909,1408311.6024120604,109024838.3919598,9731354.205427136,12248681.86522613
-2424,-1772,4708,27629,22602,32767,-11648,6004,4568,7,27719,11950,7434,-12188,8140,5956,18004,3144,4536,-15951.92,-9255.36,-1660.68,5637.605,4150.015,6413.755,-15913.08,-716.7,-1453.74,7.0,7296.775,1956.69,833.06,-14825.86,3146.3,2310.94,7438.44,-1783.71,-2089.0,-32768,-26900,-6296,-15131,-6950,-8335,-20300,-13728,-9776,7,-7843,-5578,-3201,-21092,-784,-720,-15069,-5902,-6871,Jamesbond,16225201.038793972,22796824.191356782,6274134.0478391955,116575057.57685928,41468695.02992462,146998937.4622864,1300331.2096482413,7208420.412060302,5696824.213467337,0.0,85721161.19032663,15050226.8280402,5302826.760201006,1761612.3622110556,4955571.206030151,1690909.664723618,101482518.28783919,3867234.6692462317,8043775.728643216
9140,-3932,7264,15028,7480,9404,-8916,11452,5820,7,8745,7755,7434,-12560,8140,5956,14230,4060,5884,-13559.5,-9608.9,-114.58,-2465.335,-5241.51,-7748.055,-15686.38,-176.64,-2069.34,7.0,-5903.765,-834.3,-1966.645,-15154.68,1806.82,2174.46,-6799.14,945.025,1660.165,-24496,-20648,-5864,-20008,-24008,-32768,-20468,-4892,-11816,7,-31559,-13081,-12959,-21092,-2084,-720,-18209,-2852,-4956,Jamesbond,53491471.427135676,15057197.577889448,8352382.857889446,132292303.98268844,88079106.81396985,171485357.16781408,2101665.302110553,7148190.462713568,9169895.280804021,0.0,104537586.9444975,18819158.673366833,11972344.481381908,1546221.5252261306,3629499.304120603,1684643.1642211056,127803528.0607035,3096627.8636934673,8955595.113341708
14812,-1068,7264,21002,26838,32767,-8916,11452,6616,7,24301,13368,5692,-11028,5712,4700,14568,5922,5884,-7236.02,-10413.18,177.44,-2318.445,-3452.22,-1434.495,-15911.38,-1043.44,-1260.86,7.0,-2852.25,112.055,-2023.74,-15070.42,2383.38,2067.24,-5086.1,595.925,1377.55,-32768,-25808,-6356,-23010,-24008,-32768,-23412,-14396,-14120,7,-31559,-13081,-12959,-19860,-2084,-1008,-18209,-6813,-4104,Jamesbond,186206772.82371858,35040541.716180906,9616407.162211057,111432198.7607789,135962567.8207035,430236981.82912064,3351550.2468341715,10902480.730050253,9736746.754170854,0.0,199678097.96733668,31935760.474346735,13354281.871758794,1422689.1091457289,4227782.447839196,1498436.0828140704,133903635.74874371,9050386.80339196,8293419.263819096
14812,1092,4212,21002,26838,32767,-9620,9776,7588,7,24301,13368,9137,-11028,5712,4844,21783,5922,3539,-9421.04,-7838.1,-1887.3,7620.34,4004.39,7800.075,-16029.16,-1266.74,-845.0,7.0,7304.29,1523.985,842.21,-15043.48,2654.98,2317.76,8309.515,-1047.95,-2452.245,-32768,-25808,-13540,-23010,-5301,-12101,-23412,-21348,-14120,7,-11787,-9793,-5039,-20164,-1040,-1116,-12775,-6813,-6506,Jamesbond,163612301.38532662,27118310.100502517,7296122.442211055,64714730.738090456,37292415.72653266,157550619.25565326,3121690.4667336675,12821164.79638191,6396039.517587939,0.0,74828762.13658291,15699041.431934673,7156941.151658291,2252352.8538693464,3604970.9342713566,1549577.1079396985,61625210.83394472,6979544.771356785,5371326.628115578
-11208,1092,6784,19660,6705,6984,-11948,9776,7588,7,22140,5664,9137,-11852,5648,5060,21783,2406,5583,-16332.66,-7330.78,-576.1,-691.64,-1493.295,-1793.01,-15957.68,-135.5,-1004.26,7.0,1150.865,662.19,168.55,-15059.08,1034.4,2811.08,16.44,-313.205,-506.56,-21832,-19456,-13540,-28980,-15282,-31508,-23344,-21348,-5568,7,-15012,-6706,-5905,-20164,-5388,-1116,-18982,-4808,-6506,Jamesbond,3146798.597386935,8557169.881005026,11684194.32160804,201094812.75417086,27658906.369824123,56798886.06020101,1976190.1282412058,10068327.708542714,4952580.675778895,0.0,65184094.14751256,3767806.255175879,8188643.183417086,1798825.44080402,4916446.713567839,1146174.3453266332,166228040.18733668,2544467.9828894474,13739032.609447235
14780,1616,9984,11484,13722,32767,-11152,11128,6404,7,13232,13741,9900,-12528,6576,5060,9468,7689,5583,-7943.38,-9241.96,221.32,-6433.725,-4779.11,-4419.75,-15890.26,-936.92,-1484.38,7.0,-7015.675,-1684.705,-1732.27,-15194.84,1122.96,2438.24,-8653.54,451.125,2643.76,-20340,-27512,-8444,-28980,-18099,-32768,-24956,-26520,-23192,7,-26379,-14673,-12350,-22860,-5388,-1128,-18982,-5761,-1822,Jamesbond,133634870.84984925,41034688.802412055,11737221.163417086,95396153.74811558,47857326.55065328,325730102.3492462,2496701.35919598,17915211.048844222,8964788.357386934,0.0,81185765.00439699,20703827.06329146,9516784.298592964,1886052.4365829148,4440687.154170854,1816854.4546733669,50379435.58633166,5901170.974246231,3417309.8014070354
19504,5144,16852,32767,30591,4771,-15192,1504,-1004,7,900,723,188,-10716,4040,6224,3105,2113,1512,10000.46,-8050.74,-4066.32,-1137.71,2902.15,-6544.57,-15625.04,474.52,-3070.52,7.0,-199.45,23.6,-270.27,-14967.52,1683.7,2760.64,-276.17,537.97,157.345,-4032,-27668,-25492,-32357,-32768,-17689,-16260,-796,-5120,7,-2300,-1355,-641,-18048,-1024,-2608,-2283,-1774,-1661,Crab,32077818.400402013,43566540.47477387,159787480.01768845,270338387.5536683,422560478.419598,28168255.974974878,35504.44060301507,144366.52221105527,451121.5774874371,0.0,425256.5904522613,157055.3065326633,18991.60512562814,1372172.311155779,515293.89949748747,1564424.754170854,1337813.8001005023,737773.0543718593,400284.116557789
17996,4552,17136,29601,27980,3752,-15276,1236,-1052,7,1156,1006,188,-11984,3004,5600,3042,2043,1494,10415.3,-5795.08,-3173.2,-802.445,665.275,-5470.11,-15663.08,445.24,-2859.54,7.0,-145.33,64.655,-234.78,-15119.84,1623.7,2675.32,-285.85,491.47,-30.835,-1976,-17200,-25400,-29039,-32768,-17689,-16260,-796,-3816,7,-2300,-1355,-641,-18048,96,-1240,-3321,-1988,-1661,Crab,32145034.683417086,32989078.465929646,161638390.1909548,186171909.5446985,437454220.9440955,24789571.21396985,27978.2448241206,128321.34914572863,255158.7019095477,0.0,625182.5438190956,193914.28741206034,17157.478994974874,800668.2757788944,283800.5929648241,1037747.7965829144,987335.9472361809,692701.5066331658,382900.4902261307
19092,3436,19972,28192,27439,4933,-15164,1236,-1712,7,1214,1006,117,-11984,2952,5188,2369,2043,1494,10540.98,-5782.4,-2573.3,639.17,-1554.19,-5179.9,-15650.18,472.64,-2888.96,7.0,-5.72,110.285,-247.44,-15136.36,1599.42,2600.72,-160.23,471.205,-16.75,-1540,-17480,-24632,-25469,-32768,-12215,-16140,-384,-3932,7,-2211,-952,-490,-16752,96,-1240,-3321,-1988,-1263,Crab,34060079.67798995,35350816.48241206,150049397.85929647,191432550.0714573,468795244.70743716,18086139.396984924,20159.80663316583,92017.2767839196,196059.6968844221,0.0,447384.02170854266,163943.88319095477,11915.373266331657,638861.6988944724,241343.90311557788,928143.8810050251,714479.6855276383,699374.093442211,223039.05276381908
19092,3436,19972,32767,27439,4933,-15164,1408,-1712,7,1614,863,298,-12804,3116,4788,2369,2501,1972,9766.56,-6586.2,-2830.88,2425.29,-2503.86,-5785.55,-15645.94,459.74,-3007.28,7.0,-73.45,111.82,-242.895,-15129.86,1749.14,2488.26,-360.59,498.995,84.74,-840,-17480,-24632,-21681,-32768,-17573,-16312,-456,-4712,7,-2330,-934,-591,-17952,648,-916,-2571,-2681,-1101,Crab,32170481.53407035,38177828.140703514,135016799.0609045,191222109.03105527,496365178.6838191,24449591.917085428,18124.86070351759,102575.61045226129,201519.39859296478,0.0,670582.1381909548,129142.79155778894,20839.169824120603,605528.1009045226,210335.41748743717,802140.313969849,867878.5647236181,835294.9195728643,248652.18331658293
18488,3060,19220,32767,24802,4937,-15260,1408,-2160,7,1662,863,298,-12804,3204,4328,1521,2501,1972,9117.28,-6657.72,-3635.88,4121.955,-2715.97,-4947.025,-15634.54,459.9,-3112.32,7.0,-15.435,141.7,-201.965,-15132.74,1675.44,2399.58,-633.285,561.79,25.415,-784,-17288,-22928,-21681,-32768,-19211,-16312,-456,-4712,7,-2330,-848,-591,-17952,28,-692,-3028,-2681,-1377,Crab,32659395.016683415,39491161.64984924,123148148.24683416,158608413.3296231,461693260.18,38522358.285804026,16012.088844221107,101598.6231155779,163822.047839196,0.0,888006.7495226131,75194.9447236181,20758.255050251257,620993.7813065326,330378.78030150756,794875.0789949748,1092434.6168592966,954798.6591959798,332001.45002512564
18848,3724,17440,32767,24011,4937,-15244,1136,-2160,7,1662,691,42,-13076,3204,4328,1521,2805,864,9452.92,-6820.72,-4624.56,3692.44,-1717.565,-4887.48,-15601.12,511.36,-3225.82,7.0,20.415,119.475,-212.055,-15218.74,1360.82,2314.68,-618.885,614.2,-29.64,-784,-20044,-22928,-25176,-32768,-19211,-15844,-228,-4308,7,-1360,-848,-404,-17648,28,-692,-3028,-1510,-1377,Crab,31468310.14432161,41502286.433768846,123531065.73507537,168634615.72502512,381364142.5887186,35212961.02472362,12226.759396984926,65327.18633165829,139303.36442211058,0.0,411315.92238693463,63863.83856783919,10125.760778894473,566723.1481407036,321370.2588944723,858031.2940703516,835599.700276382,899924.1909547739,204060.76422110552
7388,-4336,-2508,10367,13149,14442,-4500,23080,32767,7,32767,19873,13173,-6420,7008,6704,16025,10003,4694,2419.2,-10378.64,-12963.5,-174.04,904.11,546.65,-13700.3,-4643.4,7181.815,7.0,773.615,444.3,-1472.89,-15195.5,1492.88,2070.9,634.78,56.65,-311.975,-780,-21140,-25648,-9328,-8780,-8816,-30136,-32768,-7328,7,-25837,-23739,-12677,-31376,-5892,-760,-11495,-8533,-5078,Raffles,2970926.311557789,19205803.809447236,47075106.24120603,21562041.867738694,30985366.218994975,30515428.942211054,34750496.15075377,46319469.14572864,56246189.88017588,0.0,163805255.3334422,78535909.93969849,48051089.34462312,43633631.02512563,4813105.392562815,1773494.663316583,46676096.62472361,8584805.21356784,7139958.185301508
7716,-4552,-3252,11438,13149,14442,-5324,13132,32767,7,32536,19313,13748,-6744,5392,6572,16025,4762,4181,2772.52,-10491.44,-12950.62,-325.685,-7.95,-55.85,-13836.18,-5378.8,6938.925,7.0,-489.75,-637.785,157.33,-15315.8,903.6,2174.88,-470.27,288.765,93.9,-780,-21104,-28356,-9303,-7466,-8590,-32768,-32768,-1996,7,-23763,-20887,-11000,-28228,-3088,-340,-11617,-6442,-5051,Raffles,4282971.225728644,19651568.086834174,49233496.8598995,26038267.30228643,23975712.781407036,24029080.18844221,37586149.03276382,37794538.45226131,39646107.75816583,0.0,131658259.43467337,50477700.89324121,48079555.49859297,41004242.13065327,3348090.6934673367,1844607.2217085427,39680473.69557788,5017778.381683418,6516338.703517588
7716,-3564,-3396,12743,8698,17055,-4548,14280,32767,7,32767,32767,13748,-6396,8652,7120,15951,6141,5694,3151.5,-10259.22,-12968.16,59.9,-625.9,-14.27,-13606.26,-4949.84,7305.565,7.0,-1805.71,-1166.2,477.44,-15106.42,1007.08,2500.78,-607.88,423.425,423.525,-2512,-22820,-28356,-9303,-10768,-8590,-32768,-32768,-8904,7,-32768,-27794,-12700,-29644,-4440,-3136,-13284,-10079,-4836,Raffles,4570043.165829145,22439695.87095477,48550581.68281408,34120249.67839196,17280389.33668342,31103685.82623115,43405417.74110553,53291556.15517587,58503464.10630654,0.0,150041334.0963819,94479192.61306533,48094051.70492462,41967831.78251256,5680255.792562814,3363267.489045226,39245055.231758796,7853975.099874372,6779152.381281407
8224,-3144,-1680,12743,16359,19415,-4548,14280,32767,7,32767,32767,15533,-5964,8652,7120,22399,6487,5694,2249.32,-10296.68,-13037.92,-622.075,937.405,1560.27,-13916.42,-4697.8,6604.025,7.0,833.045,518.235,-1354.55,-15148.52,1586.96,1808.26,1723.335,303.66,-275.94,-2512,-22820,-27260,-11417,-11044,-11421,-32768,-32768,-8904,7,-32768,-27794,-15127,-30664,-5284,-3136,-14412,-10079,-6007,Raffles,4554149.806633166,26959957.88703518,54608567.79256282,37971784.74309045,36201702.20198493,62919644.54984925,49189849.14934674,54982744.24120603,59432440.43655779,0.0,193459542.68640703,104456297.24600503,60636933.665829144,48381220.069949746,6747585.164221104,3331319.972261307,85747087.23896986,8243267.109949749,8709207.634572864
11112,-3144,-1680,10536,16359,19415,-4468,22792,32767,7,32767,21420,15533,-5740,6796,6112,22399,9532,5639,2741.68,-10827.66,-13060.4,282.04,-388.765,-963.205,-14274.82,-5373.34,6748.36,7.0,-1294.495,-1239.84,814.125,-15615.3,994.22,1643.42,-1370.05,450.485,-22.85,-2588,-22692,-28060,-11417,-11044,-15006,-32768,-32768,-7884,7,-32768,-17920,-15127,-32768,-5284,-2320,-20099,-6075,-6330,Raffles,7734071.213668342,30321278.677788947,55139236.98492462,32316691.325025126,39277429.67816583,59835103.32962312,57264073.77648241,76940796.34613065,60928595.105929635,0.0,217763211.55776384,75238809.03959799,61446888.290829144,52868819.36683417,6367967.629748743,2911473.7523618094,95657183.19346733,7707269.76861809,7259285.655778894
11112,-3704,-3056,10536,14628,15646,-4468,22792,32767,7,32767,30467,11856,-5740,9036,7420,18909,9532,3805,3805.8,-10835.04,-11894.42,-6.42,70.75,-583.08,-13548.22,-4938.92,6951.845,7.0,898.045,159.7,-887.26,-15007.72,498.46,2318.2,-785.975,185.815,-144.215,-2588,-22468,-28060,-9894,-10770,-15006,-32768,-32768,-7884,7,-32768,-20375,-14888,-32768,-4628,-1888,-20099,-6075,-6330,Raffles,6923043.819095477,28322931.817487437,39093800.827738695,25221821.903115574,25273640.711055275,33283428.687035173,50122081.961407036,75589459.7322613,63232379.32761306,0.0,186492372.52560303,101173689.96984924,52008807.38934673,46673437.50914573,7863181.294874374,3394974.834170854,55368391.95414573,7573756.513341708,4023047.104296483
28748,7648,31184,32767,32767,10069,-15388,1128,2044,7,1672,1005,466,-12756,1328,4660,4136,4156,2739,7400.66,-3443.58,-1965.06,-1325.14,1159.3,-5939.635,-15929.62,-123.5,-469.74,7.0,12.055,115.905,-241.25,-15305.62,-427.82,1894.1,-81.875,548.915,179.955,-4704,-19472,-32768,-32768,-32768,-17609,-16384,-1384,-2588,7,-2678,-812,-1115,-17864,-2716,-2616,-3818,-2611,-1752,Crab,90809063.52201004,20019757.24984925,417147325.98633164,236132996.1310553,636625340.0904523,34403014.2530402,20170.95035175879,346678.6633165829,1084923.1079396985,0.0,622304.0120351758,119532.14670854271,93092.28894472362,1065120.8196984925,749507.4247236182,1735669.8592964825,2132207.396356784,1419754.8319346735,987694.0733417084
28712,7648,26388,32767,32767,9596,-15612,1024,2044,7,1672,749,466,-12756,1312,4660,4136,2456,2739,8406.82,-3936.0,-3737.44,-567.225,-547.025,-6300.005,-15921.0,-123.14,-626.02,7.0,-61.385,114.2,-234.255,-15278.62,-337.46,2015.28,-410.32,388.615,106.975,-3820,-18852,-32768,-30217,-32768,-17523,-16156,-1384,-2588,7,-2678,-616,-720,-17760,-2716,-1164,-3818,-2611,-1752,Crab,68580024.73125628,18955364.984924622,349338231.6446231,223006279.0496231,582271634.0244975,39254613.9848995,12065.24623115578,226347.71899497486,722948.3413065326,0.0,519505.11233668344,79076.3417085427,50008.763793969854,778635.9955778895,681945.5963819096,1154675.097085427,2125354.600603015,1113595.2429899496,797490.8888190954
24136,7000,27032,32767,32767,9596,-15664,944,804,7,1286,749,225,-12040,3204,4016,2361,1824,1732,8307.72,-5290.64,-4125.62,-2303.22,220.69,-4947.045,-15930.68,-130.74,-602.1,7.0,-92.935,42.81,-224.19,-15306.02,-117.74,2013.2,-599.185,423.375,6.525,-3600,-26644,-32768,-31208,-32768,-17523,-16200,-1084,-2288,7,-1281,-493,-757,-17388,-3024,-452,-2907,-1679,-1530,Crab,52470414.0719598,20348423.950150754,359591719.25185925,261261843.3282412,550054104.8782915,51361053.55072865,9768.218693467337,154389.31899497486,470333.09547738696,0.0,323974.46309045225,68862.22502512562,35343.20994974874,710941.9091457286,503817.90190954786,847718.1105527638,1398702.9053015073,864788.908919598,572296.8536432161
22960,7000,32767,32767,32767,8809,-15668,944,1096,7,1846,645,225,-12040,3204,4276,2361,2165,2145,7121.66,-4101.48,-3559.85,-2463.085,2335.67,-4078.23,-15932.14,-161.2,-576.92,7.0,-3.27,46.465,-263.165,-15248.44,-161.7,2186.18,-220.77,362.735,53.215,-3600,-26644,-32768,-31208,-32768,-13263,-16200,-1084,-2232,7,-1281,-493,-770,-18232,-3024,-432,-2907,-2909,-1530,Crab,49026265.77326634,21787548.672964826,407916881.9974874,219117853.2741457,605786430.2021105,43487907.82623116,10371.4375879397,174427.175879397,431564.6568844221,0.0,418135.41417085426,78838.1193718593,42894.32942211055,892561.6546733668,659876.5728643216,1037482.4196984925,1715684.8413065325,1122256.8892211055,622456.3203768844
